request_id,cache_mode,prompt_length,generation_length,block,inner_step,progress,semantic_bytes,cache_bytes,strategy,cpu_memory_mode,checkpoint_prepare_ms,d2h_ms,gpu_restore_prepare_ms,h2d_ms,semantic_restore_ms,restore_setup_ms,rebuild_ms,recompute_ms,total_recovery_ms,gpu_bytes_retained,full_state_bytes,median_iteration_ms,final_exact,repetition
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,keep,none,0.0,0.0,0.0,0.0,0.0,0.6120959878899157,0.0,0.0,0.6120959878899157,80218937,80218937,46.38578549202066,True,2
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,keep,none,0.0,0.0,0.0,0.0,0.0,0.5985400057397783,0.0,0.0,0.5985400057397783,80218937,80218937,46.38578549202066,True,3
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,keep,none,0.0,0.0,0.0,0.0,0.0,0.6011950026731938,0.0,0.0,0.6011950026731938,80218937,80218937,46.38578549202066,True,4
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,keep,none,0.0,0.0,0.0,0.0,0.0,0.5969979974906892,0.0,0.0,0.5969979974906892,80218937,80218937,46.38578549202066,True,5
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,keep,none,0.0,0.0,0.0,0.0,0.0,0.5946529854554683,0.0,0.0,0.5946529854554683,80218937,80218937,46.38578549202066,True,6
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,keep,none,0.0,0.0,0.0,0.0,0.0,0.6006640032865107,0.0,0.0,0.6006640032865107,80218937,80218937,46.38578549202066,True,7
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,keep,none,0.0,0.0,0.0,0.0,0.0,0.5955350061412901,0.0,0.0,0.5955350061412901,80218937,80218937,46.38578549202066,True,8
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,keep,none,0.0,0.0,0.0,0.0,0.0,0.6349390023387969,0.0,0.0,0.6349390023387969,80218937,80218937,46.38578549202066,True,9
shape0_p25_g128,dual,25,128,0,13,0.1015625,1224,80216064,full_offload_pageable,pageable,0.21891301730647683,10.294467996573076,0.36082102451473475,7.074748980812728,0.0,0.9096979920286685,0.0,0.0,18.858649011235684,0,80218937,46.38578549202066,True,0
shape0_p25_g128,dual,25,128,0,13,0.1015625,1224,80216064,full_offload_pageable,pageable,0.4423850041348487,36.38361202320084,0.36713300505653024,7.058657996822149,0.0,0.9018830023705959,0.0,0.0,45.15367103158496,0,80218937,46.38578549202066,True,1
shape0_p25_g128,dual,25,128,0,13,0.1015625,1224,80216064,full_offload_pageable,pageable,0.21267100237309933,7.234641001559794,0.36807500873692334,7.031517976429313,0.0,0.9056709823198617,0.0,0.0,15.752575971418992,0,80218937,46.38578549202066,True,2
