action_ready_ms,bind_elapsed_ms,bind_fraction,bind_not_before_tool_ready,bind_success,estimated_bind_ms,inflight_binding_upper_bound_ms,no_bind_elapsed_ms,policy,request_index,restart_success,restart_with_result_ms,saved_ms,sequential_restart_path_ms,speedup,tool_latency_ms,tool_result_ready_ms
402.248652433234,6754.996803996619,0.5,True,True,1488.3200140029658,6754.996803996619,2976.6400280059315,reserved_slot,1,True,1783.9752860018052,-4468.772865561579,2286.223938435039,0.33844929979572846,100.0,502.248652433234
402.248652433234,6754.996803996619,0.5,True,True,1488.3200140029658,6754.996803996619,2976.6400280059315,reserved_slot,1,True,1783.9752860018052,-4268.772865561579,2486.223938435039,0.36805701180555045,300.0,702.2486524332339
402.248652433234,6754.996803996619,0.5,True,True,1488.3200140029658,6754.996803996619,2976.6400280059315,reserved_slot,1,True,1783.9752860018052,-4068.7728655615797,2686.223938435039,0.3976647238153725,500.0,902.2486524332339
402.248652433234,3015.570026007481,0.75,True,False,2232.4800210044486,3015.570026007481,2976.6400280059315,bind,1,True,1783.9752860018052,-729.3460875724418,2286.223938435039,0.7581398935251811,100.0,502.248652433234
402.248652433234,3015.570026007481,0.75,True,False,2232.4800210044486,3015.570026007481,2976.6400280059315,bind,1,True,1783.9752860018052,-529.3460875724418,2486.223938435039,0.8244623460880863,300.0,702.2486524332339
402.248652433234,3015.570026007481,0.75,True,False,2232.4800210044486,3015.570026007481,2976.6400280059315,bind,1,True,1783.9752860018052,-329.3460875724418,2686.223938435039,0.8907847986509915,500.0,902.2486524332339
402.248652433234,9389.234159956686,0.75,True,True,2232.4800210044486,9389.234159956686,2976.6400280059315,reserved_slot,1,True,1783.9752860018052,-7103.010221521647,2286.223938435039,0.24349418701105072,100.0,502.248652433234
402.248652433234,9389.234159956686,0.75,True,True,2232.4800210044486,9389.234159956686,2976.6400280059315,reserved_slot,1,True,1783.9752860018052,-6903.010221521647,2486.223938435039,0.26479517882707787,300.0,702.2486524332339
402.248652433234,9389.234159956686,0.75,True,True,2232.4800210044486,9389.234159956686,2976.6400280059315,reserved_slot,1,True,1783.9752860018052,-6703.010221521647,2686.223938435039,0.28609617064310505,500.0,902.2486524332339
410.051115430958,2954.7981949872337,0.25,True,True,717.5894520041766,2954.7981949872337,2870.3578080167063,bind,2,True,1899.4452339829877,-545.3018455732881,2409.4963494139456,0.815452085188632,100.0,510.051115430958
