ar_parallel_ms,ar_serial_ms,bias_strength,dllm_parallel_ms,dllm_serial_ms,dllm_vs_ar_parallel_speedup,dllm_vs_ar_serial_speedup,dllm_vs_no_spec_parallel_speedup,dllm_vs_no_spec_serial_speedup,generation_ms,no_spec_parallel_ms,no_spec_serial_ms,num_calls,prompt_format,request_index,tool_latency_ms
1758.9995499680904,3275.9998363520326,0.0,1758.9995499680904,3482.9997136160578,1.0,0.9405685058041198,1.0392268202054173,1.0990524903264667,827.9995090560988,1827.9995090560988,3827.9995090560988,3,json_array,4,1000.0
2758.9995499680904,6275.9998363520335,0.0,2758.9995499680904,6482.999713616058,1.0,0.9680703553280638,1.0250090505048493,1.0532160744532268,827.9995090560988,2827.9995090560988,6827.999509056099,3,json_array,4,2000.0
801.2391918000172,801.2391918000172,0.2,801.2391918000172,801.2391918000172,1.0,1.0,1.0875193324261454,1.3371326839032387,771.363110980019,871.363110980019,1071.363110980019,3,json_array,4,100.0
1001.2391918000172,1180.495676720007,0.2,1001.2391918000172,1320.7435150800102,1.0,0.8938114503242462,1.0700371297431273,1.2654713741893848,771.363110980019,1071.363110980019,1671.363110980019,3,json_array,4,300.0
1201.2391918000171,1780.495676720007,0.2,1201.2391918000171,1920.7435150800102,1.0,0.9269825266835998,1.0583763164394624,1.1825436832910008,771.363110980019,1271.363110980019,2271.363110980019,3,json_array,4,500.0
1701.2391918000171,3280.495676720007,0.2,1701.2391918000171,3420.74351508001,1.0,0.9590007734453827,1.0412193179642226,1.1024980663865434,771.363110980019,1771.363110980019,3771.363110980019,3,json_array,4,1000.0
2701.239191800017,6280.495676720007,0.2,2701.239191800017,6420.74351508001,1.0,0.9781570719916454,1.0259599073613594,1.054607320020887,771.363110980019,2771.363110980019,6771.363110980019,3,json_array,4,2000.0
858.6649674026726,858.6649674026726,0.4,821.8870480195619,821.8870480195619,1.0447481432779986,1.0447481432779986,1.1216712202010755,1.3650136606032264,821.8870480195619,921.8870480195619,1121.887048019562,3,json_array,4,100.0
1058.6649674026726,1216.110403084447,0.4,821.8870480195619,1152.8883224675574,1.2880905836801495,1.05483799201086,1.3650136606032264,1.4935419280977376,821.8870480195619,1121.887048019562,1721.887048019562,3,json_array,4,300.0
1258.6649674026726,1816.110403084447,0.4,942.5545643182256,1752.8883224675574,1.3353762371445284,1.0360673750897553,1.4024514845734342,1.324606375807798,821.8870480195619,1321.887048019562,2321.887048019562,3,json_array,4,500.0
1758.6649674026726,3316.110403084447,0.4,1442.5545643182256,3252.8883224675574,1.219132371768444,1.0194356751137805,1.2629588461221326,1.1749210760240232,821.8870480195619,1821.887048019562,3821.887048019562,3,json_array,4,1000.0
2758.6649674026726,6316.110403084447,0.4,2442.554564318226,6252.888322467557,1.1294179494297931,1.0101108603506836,1.1553015393157517,1.090997743156152,821.8870480195619,2821.887048019562,6821.887048019562,3,json_array,4,2000.0
969.5993790170178,969.5993790170178,0.0,869.5993790170178,869.5993790170178,1.114995482302481,1.114995482302481,1.114995482302481,1.3449864469074433,869.5993790170178,969.5993790170178,1169.5993790170178,3,json_array,5,100.0
