policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,canvas
canvas_aware,13,167758.03551706072,167758.03551706072,171049.28082305874,3291.245305998018,32
canvas_aware,14,173257.2953825069,173257.2953825069,176548.54068850493,3291.245305998018,32
canvas_aware,15,204796.9911724894,204796.9911724894,208088.2364784874,3291.245305998018,32
canvas_aware,16,258663.42796072765,258663.42796072765,261954.67326672567,3291.245305998018,32
canvas_aware,17,266777.51854578406,266777.51854578406,270068.7638517821,3291.245305998018,32
canvas_aware,18,279450.4889641416,279450.4889641416,292586.77870015893,13136.289736017352,256
canvas_aware,19,281132.2713347837,281188.3693464559,293273.6472857585,12141.37595097482,32
canvas_aware,20,284652.09996031364,284753.08111573034,297545.9365589479,12893.836598634254,256
canvas_aware,21,319296.4642252935,319296.4642252935,322587.7095312915,3291.245305998018,32
canvas_aware,22,327951.97203770984,327951.97203770984,331243.21734370786,3291.245305998018,32
canvas_aware,23,335765.09593363584,335765.09593363584,339056.34123963385,3291.245305998018,32
canvas_aware,24,349547.3880691405,349547.3880691405,360959.24158586515,11411.85351672466,256
canvas_aware,25,350136.03081515414,350199.09321250836,361240.89961523516,11104.868800081022,32
canvas_aware,26,358911.00101145345,358988.8082211963,363730.79823803366,4819.797226580209,32
canvas_aware,27,365899.6435893103,365899.6435893103,369190.8888953083,3291.245305998018,32
canvas_aware,28,385053.8336801934,385053.8336801934,395985.5538991813,10931.720218987903,256
canvas_aware,29,386766.8513981961,386791.71406250773,396672.4224847809,9905.571086584823,32
canvas_aware,30,419152.25634998974,419152.25634998974,430646.8274619056,11494.571111915866,256
canvas_aware,31,419987.2840914844,420021.1965411469,431022.3715010656,11035.087409581232,32
canvas_aware,32,422043.0830959467,422142.8518880716,431623.38151346525,9580.298417518556,32
canvas_aware,33,431082.6320782008,431623.38151346525,439950.7250120547,8868.092933853914,256
canvas_aware,34,442328.47529520537,442328.47529520537,445675.91265733377,3347.437362128403,32
canvas_aware,35,445009.935396144,445018.71058880375,448366.14795093215,3356.2125547881587,32
canvas_aware,36,446286.98071637086,448366.14795093215,456693.4914495216,10406.51073315076,256
canvas_aware,37,468385.8834854212,468385.8834854212,471677.1287914192,3291.245305998018,32
canvas_aware,38,471212.36907456507,471677.1287914192,480004.4722900087,8792.10321544361,256
canvas_aware,39,480239.1854835989,480239.1854835989,483530.4307895969,3291.245305998018,32
canvas_aware,40,489898.7629334494,489898.7629334494,493190.00823944743,3291.245305998018,32
canvas_aware,41,495332.68008042214,495332.68008042214,498623.92538642016,3291.245305998018,32
canvas_aware,42,504095.505707611,504095.505707611,507386.751013609,3291.245305998018,32
canvas_aware,43,511493.339395802,511493.339395802,514784.5847018,3291.245305998018,32
canvas_aware,44,538781.9301744516,538781.9301744516,542166.8289073335,3384.898732881993,32
canvas_aware,45,541066.7479102754,541071.4921264502,544456.3908593322,3389.6429490568116,32
